1,4,10,2,20,U,1,147,,,,,,,,,,,,,,,,,,,,,,,,
179,8,80,4,320,U,1,9159,,,,,,,,,,,,,,,,,,,,,,,,
180,8,80,4,320,U,1,9507,,,,,,,,,,,,,,,,,,,,,,,,
181,12,120,4,480,S,1,7027,0,0,0,0,1,1,1,1,0,1,1,0,,,,,,,,,,,,
182,12,120,4,480,S,1,68573,0,1,1,1,0,0,0,0,1,1,1,0,,,,,,,,,,,,
183,12,120,4,480,S,1,38763,0,0,1,1,1,0,0,0,0,0,0,1,,,,,,,,,,,,
184,12,120,4,480,U,1,200632,,,,,,,,,,,,,,,,,,,,,,,,
185,12,120,4,480,S,1,27603,0,0,1,0,0,0,0,1,0,1,1,0,,,,,,,,,,,,
186,12,120,4,480,S,1,16846,0,0,0,1,0,1,0,0,0,0,1,1,,,,,,,,,,,,
187,12,120,4,480,U,1,121534,,,,,,,,,,,,,,,,,,,,,,,,
188,12,120,4,480,U,1,200504,,,,,,,,,,,,,,,,,,,,,,,,
189,12,120,4,480,U,1,144242,,,,,,,,,,,,,,,,,,,,,,,,
190,12,120,4,480,U,1,136314,,,,,,,,,,,,,,,,,,,,,,,,
191,16,160,4,640,S,1,501079,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,,,,,,,,
192,16,160,4,640,U,1,2536812,,,,,,,,,,,,,,,,,,,,,,,,
193,16,160,4,640,U,1,2902825,,,,,,,,,,,,,,,,,,,,,,,,
194,16,160,4,640,S,1,341758,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,,,,,,,,
195,16,160,4,640,S,1,1878800,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,,,,,,,,
196,16,160,4,640,U,1,2687413,,,,,,,,,,,,,,,,,,,,,,,,
197,16,160,4,640,U,1,2722174,,,,,,,,,,,,,,,,,,,,,,,,
198,16,160,4,640,U,1,2245377,,,,,,,,,,,,,,,,,,,,,,,,
199,16,160,4,640,S,1,708404,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,,,,,,,,
200,16,160,4,640,S,1,280816,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,
201,18,180,4,720,S,1,6282154,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,,,,,,
202,18,180,4,720,U,1,12524089,,,,,,,,,,,,,,,,,,,,,,,,
203,18,180,4,720,S,1,230110,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,,,,,,
204,18,180,4,720,U,1,11493895,,,,,,,,,,,,,,,,,,,,,,,,
205,18,180,4,720,U,1,12317891,,,,,,,,,,,,,,,,,,,,,,,,
206,18,180,4,720,S,1,6253637,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,,,,,,
